Date,Open,High,Low,Close,Change %,Volume
"Jan. 03, 2014","1,833.21","1,838.24","1,829.13","1,831.37",-0.03%,"2,774,270,000"
"Jan. 02, 2014","1,845.86","1,845.86","1,827.74","1,831.98",-0.89%,"3,080,600,000"
"Dec. 31, 2013","1,842.61","1,849.44","1,842.41","1,848.36",0.40%,"2,312,840,000"
"Dec. 30, 2013","1,841.47","1,842.47","1,838.77","1,841.07",-0.02%,"2,293,860,000"
"Dec. 27, 2013","1,842.97","1,844.89","1,839.81","1,841.40",-0.03%,"2,052,920,000"
"Dec. 26, 2013","1,834.96","1,842.84","1,834.96","1,842.02",0.47%,"1,982,270,000"
"Dec. 24, 2013","1,828.02","1,833.32","1,828.02","1,833.32",0.29%,"1,307,630,000"
"Dec. 23, 2013","1,822.92","1,829.75","1,822.92","1,827.99",0.53%,"2,851,540,000"
"Dec. 20, 2013","1,810.39","1,823.75","1,810.25","1,818.32",0.48%,"5,097,700,000"
"Dec. 19, 2013","1,809.00","1,810.88","1,801.35","1,809.60",-0.06%,"3,497,210,000"
"Dec. 18, 2013","1,781.46","1,811.08","1,767.99","1,810.65",1.66%,"4,327,770,000"
"Dec. 17, 2013","1,786.47","1,786.77","1,777.05","1,781.00",-0.31%,"3,270,030,000"
"Dec. 16, 2013","1,777.48","1,792.22","1,777.48","1,786.54",0.63%,"3,209,890,000"
"Dec. 13, 2013","1,777.98","1,780.92","1,772.45","1,775.32",-0.01%,"3,061,070,000"
"Dec. 12, 2013","1,781.71","1,782.99","1,772.28","1,775.50",-0.38%,"3,306,640,000"
"Dec. 11, 2013","1,802.76","1,802.97","1,780.09","1,782.22",-1.13%,"3,472,240,000"
"Dec. 10, 2013","1,807.60","1,808.52","1,801.75","1,802.62",-0.32%,"3,117,150,000"
"Dec. 09, 2013","1,806.21","1,811.52","1,806.21","1,808.37",0.18%,"3,129,500,000"
"Dec. 06, 2013","1,788.36","1,806.04","1,788.36","1,805.09",1.12%,"3,150,030,000"
"Dec. 05, 2013","1,792.82","1,792.82","1,783.38","1,785.03",-0.43%,"3,336,880,000"
"Dec. 04, 2013","1,793.15","1,799.80","1,779.09","1,792.81",-0.13%,"3,610,540,000"
"Dec. 03, 2013","1,800.10","1,800.10","1,787.85","1,795.15",-0.32%,"3,475,680,000"
"Dec. 02, 2013","1,806.55","1,810.02","1,798.60","1,800.90",-0.27%,"3,095,430,000"
"Nov. 29, 2013","1,808.69","1,813.55","1,803.98","1,805.81",-0.08%,"1,598,300,000"
"Nov. 27, 2013","1,803.48","1,808.27","1,802.77","1,807.23",0.25%,"2,613,590,000"
"Nov. 26, 2013","1,802.87","1,808.42","1,800.77","1,802.75",0.01%,"3,427,120,000"
"Nov. 25, 2013","1,806.33","1,808.10","1,800.58","1,802.48",-0.13%,"2,998,540,000"
"Nov. 22, 2013","1,797.21","1,804.84","1,794.70","1,804.76",0.50%,"3,055,140,000"
"Nov. 21, 2013","1,783.52","1,797.16","1,783.52","1,795.85",0.81%,"3,256,630,000"
"Nov. 20, 2013","1,789.59","1,795.73","1,777.23","1,781.37",-0.36%,"3,109,140,000"
"Nov. 19, 2013","1,790.79","1,795.51","1,784.72","1,787.87",-0.20%,"3,224,450,000"
"Nov. 18, 2013","1,798.82","1,802.33","1,788.00","1,791.53",-0.37%,"3,168,520,000"
"Nov. 15, 2013","1,790.66","1,798.22","1,790.66","1,798.18",0.42%,"3,254,820,000"
"Nov. 14, 2013","1,782.75","1,791.53","1,780.22","1,790.62",0.48%,"3,139,060,000"
"Nov. 13, 2013","1,764.37","1,782.00","1,760.64","1,782.00",0.81%,"3,327,480,000"
"Nov. 12, 2013","1,769.51","1,771.78","1,762.29","1,767.69",-0.24%,"3,221,030,000"
"Nov. 11, 2013","1,769.96","1,773.44","1,767.85","1,771.89",0.07%,"2,534,060,000"
"Nov. 08, 2013","1,748.37","1,770.78","1,747.63","1,770.61",1.34%,"3,837,170,000"
"Nov. 07, 2013","1,770.74","1,774.54","1,746.20","1,747.15",-1.32%,"4,143,200,000"
"Nov. 06, 2013","1,765.00","1,773.74","1,764.40","1,770.49",0.43%,"3,322,100,000"
"Nov. 05, 2013","1,765.67","1,767.03","1,755.76","1,762.97",-0.28%,"3,516,680,000"
"Nov. 04, 2013","1,763.40","1,768.78","1,761.56","1,767.93",0.36%,"3,194,870,000"
"Nov. 01, 2013","1,758.70","1,765.67","1,752.70","1,761.64",0.29%,"3,686,290,000"
"Oct. 31, 2013","1,763.24","1,768.53","1,755.72","1,756.54",-0.38%,"3,826,530,000"
"Oct. 30, 2013","1,772.27","1,775.22","1,757.24","1,763.31",-0.49%,"3,523,040,000"
"Oct. 29, 2013","1,762.93","1,772.09","1,762.93","1,771.95",0.56%,"3,358,460,000"
"Oct. 28, 2013","1,759.42","1,764.99","1,757.67","1,762.11",0.13%,"3,282,300,000"
"Oct. 25, 2013","1,756.01","1,759.82","1,752.45","1,759.77",0.44%,"3,175,720,000"
"Oct. 24, 2013","1,747.48","1,753.94","1,745.50","1,752.07",0.33%,"3,671,700,000"
"Oct. 23, 2013","1,752.27","1,752.27","1,740.50","1,746.38",-0.47%,"3,713,380,000"
"Oct. 22, 2013","1,746.48","1,759.33","1,746.48","1,754.67",0.57%,"3,850,840,000"
"Oct. 21, 2013","1,745.20","1,747.79","1,740.67","1,744.66",0.01%,"3,052,710,000"
"Oct. 18, 2013","1,736.72","1,745.31","1,735.74","1,744.50",0.65%,"3,664,890,000"
"Oct. 17, 2013","1,720.17","1,733.45","1,714.12","1,733.15",0.67%,"3,453,590,000"
"Oct. 16, 2013","1,700.49","1,721.76","1,700.49","1,721.54",1.38%,"3,486,180,000"
"Oct. 15, 2013","1,709.17","1,711.57","1,695.93","1,698.06",-0.71%,"3,327,740,000"
"Oct. 14, 2013","1,699.86","1,711.03","1,692.13","1,710.14",0.41%,"2,580,580,000"
"Oct. 11, 2013","1,691.09","1,703.44","1,688.52","1,703.20",0.63%,"2,944,670,000"
"Oct. 10, 2013","1,660.88","1,692.56","1,660.88","1,692.56",2.18%,"3,362,300,000"
"Oct. 09, 2013","1,656.99","1,662.47","1,646.47","1,656.40",0.06%,"3,577,840,000"
"Oct. 08, 2013","1,676.22","1,676.79","1,655.03","1,655.45",-1.23%,"3,569,230,000"
"Oct. 07, 2013","1,687.15","1,687.15","1,674.70","1,676.12",-0.85%,"2,678,490,000"
"Oct. 04, 2013","1,678.79","1,691.94","1,677.33","1,690.50",0.71%,"2,880,270,000"
"Oct. 03, 2013","1,692.35","1,692.35","1,670.36","1,678.66",-0.90%,"3,279,650,000"
"Oct. 02, 2013","1,691.90","1,693.87","1,680.34","1,693.87",-0.07%,"3,148,600,000"
"Oct. 01, 2013","1,682.41","1,696.55","1,682.07","1,695.00",0.80%,"3,238,690,000"
"Sep. 30, 2013","1,687.26","1,687.26","1,674.99","1,681.55",-0.60%,"3,308,630,000"
"Sep. 27, 2013","1,695.52","1,695.52","1,687.11","1,691.75",-0.41%,"2,951,700,000"
"Sep. 26, 2013","1,694.05","1,703.85","1,693.11","1,698.67",0.35%,"2,813,930,000"
"Sep. 25, 2013","1,698.02","1,701.71","1,691.88","1,692.77",-0.27%,"3,148,730,000"
"Sep. 24, 2013","1,702.60","1,707.63","1,694.90","1,697.42",-0.26%,"3,268,930,000"
"Sep. 23, 2013","1,711.44","1,711.44","1,697.10","1,701.84",-0.47%,"3,126,950,000"
"Sep. 20, 2013","1,722.44","1,725.23","1,708.89","1,709.91",-0.72%,"5,074,030,000"
"Sep. 19, 2013","1,727.34","1,729.86","1,720.20","1,722.34",-0.18%,"3,740,130,000"
"Sep. 18, 2013","1,705.74","1,729.44","1,700.35","1,725.52",1.22%,"3,989,760,000"
"Sep. 17, 2013","1,697.73","1,705.52","1,697.73","1,704.76",0.42%,"2,774,240,000"
"Sep. 16, 2013","1,691.70","1,704.95","1,691.70","1,697.60",0.57%,"3,079,800,000"
"Sep. 13, 2013","1,685.04","1,688.73","1,682.22","1,687.99",0.27%,"2,736,500,000"
"Sep. 12, 2013","1,689.21","1,689.97","1,681.96","1,683.42",-0.34%,"3,106,290,000"
"Sep. 11, 2013","1,681.04","1,689.13","1,678.70","1,689.13",0.31%,"3,135,460,000"
"Sep. 10, 2013","1,674.32","1,684.09","1,674.32","1,683.99",0.73%,"3,691,800,000"
"Sep. 09, 2013","1,656.85","1,672.40","1,656.85","1,671.71",1.00%,"3,102,780,000"
"Sep. 06, 2013","1,657.44","1,664.83","1,640.62","1,655.17",0.01%,"3,123,880,000"
"Sep. 05, 2013","1,653.28","1,659.17","1,653.07","1,655.08",0.12%,"2,957,110,000"
"Sep. 04, 2013","1,640.72","1,655.72","1,637.41","1,653.08",0.81%,"3,312,150,000"
"Sep. 03, 2013","1,635.95","1,651.35","1,633.41","1,639.77",0.42%,"3,731,610,000"
"Aug. 30, 2013","1,638.89","1,640.08","1,628.05","1,632.97",-0.32%,"2,734,300,000"
"Aug. 29, 2013","1,633.50","1,646.41","1,630.88","1,638.17",0.20%,"2,527,550,000"
"Aug. 28, 2013","1,630.25","1,641.18","1,627.47","1,634.96",0.27%,"2,784,010,000"
"Aug. 27, 2013","1,652.54","1,652.54","1,629.05","1,630.48",-1.59%,"3,219,190,000"
"Aug. 26, 2013","1,664.29","1,669.51","1,656.02","1,656.78",-0.40%,"2,430,670,000"
"Aug. 23, 2013","1,659.92","1,664.85","1,654.81","1,663.50",0.39%,"2,582,670,000"
"Aug. 22, 2013","1,645.03","1,659.55","1,645.03","1,656.96",0.86%,"2,537,460,000"
"Aug. 21, 2013","1,650.66","1,656.99","1,639.43","1,642.80",-0.58%,"2,932,180,000"
"Aug. 20, 2013","1,646.81","1,658.92","1,646.08","1,652.35",0.38%,"2,994,090,000"
"Aug. 19, 2013","1,655.25","1,659.18","1,645.84","1,646.06",-0.59%,"2,904,530,000"
"Aug. 16, 2013","1,661.22","1,663.60","1,652.61","1,655.83",-0.33%,"3,211,450,000"
"Aug. 15, 2013","1,663.68","1,667.60","1,658.59","1,661.32",-1.43%,"3,426,690,000"
"Aug. 14, 2013","1,693.88","1,695.52","1,684.83","1,685.39",-0.52%,"2,871,430,000"
"Aug. 13, 2013","1,690.65","1,696.81","1,682.62","1,694.16",0.28%,"3,035,560,000"
"Aug. 12, 2013","1,688.37","1,691.49","1,683.35","1,689.47",-0.12%,"2,789,160,000"
"Aug. 09, 2013","1,696.10","1,699.42","1,686.02","1,691.42",-0.36%,"2,957,670,000"
"Aug. 08, 2013","1,693.35","1,700.18","1,688.38","1,697.48",0.39%,"3,271,660,000"
"Aug. 07, 2013","1,695.30","1,695.30","1,684.91","1,690.91",-0.38%,"3,010,230,000"
"Aug. 06, 2013","1,705.79","1,705.79","1,693.29","1,697.37",-0.57%,"3,141,210,000"
"Aug. 05, 2013","1,708.01","1,709.24","1,703.55","1,707.14",-0.15%,"2,529,300,000"
"Aug. 02, 2013","1,706.10","1,709.67","1,700.68","1,709.67",0.16%,"3,136,630,000"
"Aug. 01, 2013","1,689.42","1,707.85","1,689.42","1,706.87",1.25%,"3,775,170,000"
"Jul. 31, 2013","1,687.76","1,698.43","1,684.94","1,685.73",-0.01%,"3,847,390,000"
"Jul. 30, 2013","1,687.92","1,693.19","1,682.42","1,685.96",0.04%,"3,320,530,000"
"Jul. 29, 2013","1,690.32","1,690.92","1,681.86","1,685.33",-0.37%,"2,840,520,000"
"Jul. 26, 2013","1,687.31","1,691.85","1,676.03","1,691.65",0.08%,"2,762,770,000"
"Jul. 25, 2013","1,685.21","1,690.94","1,680.07","1,690.25",0.26%,"3,322,500,000"
"Jul. 24, 2013","1,696.06","1,698.38","1,682.57","1,685.94",-0.38%,"3,336,120,000"
"Jul. 23, 2013","1,696.63","1,698.78","1,691.13","1,692.39",-0.19%,"3,096,180,000"
"Jul. 22, 2013","1,691.79","1,697.61","1,690.67","1,695.53",0.20%,"2,779,130,000"
"Jul. 19, 2013","1,686.15","1,692.09","1,684.08","1,692.09",0.16%,"3,302,580,000"
"Jul. 18, 2013","1,681.05","1,693.12","1,681.05","1,689.37",0.50%,"3,452,370,000"
"Jul. 17, 2013","1,677.91","1,684.75","1,677.91","1,680.91",0.28%,"3,153,440,000"
"Jul. 16, 2013","1,682.70","1,683.73","1,671.84","1,676.26",-0.37%,"3,081,710,000"
"Jul. 15, 2013","1,679.59","1,684.51","1,677.89","1,682.50",0.14%,"2,623,200,000"
"Jul. 12, 2013","1,675.26","1,680.19","1,672.33","1,680.19",0.31%,"3,039,070,000"
"Jul. 11, 2013","1,657.41","1,676.63","1,657.41","1,675.02",1.36%,"3,446,340,000"
"Jul. 10, 2013","1,651.56","1,657.92","1,647.66","1,652.62",0.02%,"3,011,010,000"
"Jul. 09, 2013","1,642.89","1,654.18","1,642.89","1,652.32",0.72%,"3,155,360,000"
"Jul. 08, 2013","1,634.20","1,644.68","1,634.20","1,640.46",0.53%,"3,514,590,000"
"Jul. 05, 2013","1,618.65","1,632.07","1,614.71","1,631.89",1.02%,"2,634,140,000"
"Jul. 03, 2013","1,611.48","1,618.97","1,604.57","1,615.41",0.08%,"1,966,050,000"
"Jul. 02, 2013","1,614.29","1,624.26","1,606.77","1,614.08",-0.05%,"3,317,130,000"
"Jul. 01, 2013","1,609.78","1,626.61","1,609.78","1,614.96",0.54%,"3,104,690,000"
"Jun. 28, 2013","1,611.12","1,615.94","1,601.06","1,606.28",-0.43%,"4,977,190,000"
"Jun. 27, 2013","1,606.44","1,620.07","1,606.44","1,613.20",0.62%,"3,364,540,000"
"Jun. 26, 2013","1,592.27","1,606.83","1,592.27","1,603.26",0.96%,"3,558,340,000"
"Jun. 25, 2013","1,577.52","1,593.79","1,577.09","1,588.03",0.95%,"3,761,170,000"
"Jun. 24, 2013","1,588.77","1,588.77","1,560.33","1,573.09",-1.21%,"4,733,660,000"
"Jun. 21, 2013","1,588.62","1,599.19","1,577.70","1,592.43",0.27%,"5,797,280,000"
"Jun. 20, 2013","1,624.62","1,624.62","1,584.32","1,588.19",-2.50%,"4,858,850,000"
"Jun. 19, 2013","1,651.83","1,652.45","1,628.91","1,628.93",-1.39%,"3,545,060,000"
"Jun. 18, 2013","1,639.77","1,654.19","1,639.77","1,651.81",0.78%,"3,120,980,000"
"Jun. 17, 2013","1,630.64","1,646.50","1,630.34","1,639.04",0.76%,"3,137,080,000"
"Jun. 14, 2013","1,635.52","1,640.80","1,623.96","1,626.73",-0.59%,"2,939,400,000"
"Jun. 13, 2013","1,612.15","1,639.25","1,608.07","1,636.36",1.48%,"3,378,620,000"
"Jun. 12, 2013","1,629.94","1,637.71","1,610.92","1,612.52",-0.84%,"3,202,550,000"
"Jun. 11, 2013","1,638.64","1,640.13","1,622.92","1,626.13",-1.02%,"3,435,710,000"
"Jun. 10, 2013","1,644.67","1,648.69","1,639.26","1,642.81",-0.03%,"2,978,730,000"
"Jun. 07, 2013","1,625.27","1,644.40","1,625.27","1,643.38",1.28%,"3,371,990,000"
"Jun. 06, 2013","1,609.29","1,622.56","1,598.23","1,622.56",0.85%,"3,547,380,000"
"Jun. 05, 2013","1,629.05","1,629.31","1,607.09","1,608.90",-1.38%,"3,632,350,000"
"Jun. 04, 2013","1,640.73","1,646.53","1,623.62","1,631.38",-0.55%,"3,653,840,000"
"Jun. 03, 2013","1,631.71","1,640.42","1,622.72","1,640.42",0.59%,"3,952,070,000"
"May 31, 2013","1,652.13","1,658.99","1,630.74","1,630.74",-1.43%,"4,099,600,000"
"May 30, 2013","1,649.14","1,661.91","1,648.61","1,654.41",0.37%,"3,498,620,000"
"May 29, 2013","1,656.57","1,656.57","1,640.05","1,648.36",-0.70%,"3,587,140,000"
"May 28, 2013","1,652.63","1,674.21","1,652.63","1,660.06",0.63%,"3,457,400,000"
"May 24, 2013","1,646.67","1,649.78","1,636.88","1,649.60",-0.06%,"2,758,080,000"
"May 23, 2013","1,651.62","1,655.50","1,635.53","1,650.51",-0.29%,"3,945,510,000"
"May 22, 2013","1,669.39","1,687.18","1,648.86","1,655.35",-0.83%,"4,361,020,000"
"May 21, 2013","1,666.20","1,674.93","1,662.67","1,669.16",0.17%,"3,513,560,000"
"May 20, 2013","1,665.71","1,672.84","1,663.52","1,666.29",-0.07%,"3,275,080,000"
"May 17, 2013","1,652.45","1,667.47","1,652.45","1,667.47",1.03%,"3,440,710,000"
"May 16, 2013","1,658.07","1,660.51","1,648.60","1,650.47",-0.50%,"3,513,130,000"
"May 15, 2013","1,649.13","1,661.49","1,646.68","1,658.78",0.51%,"3,657,440,000"
"May 14, 2013","1,633.75","1,651.10","1,633.75","1,650.34",1.01%,"3,457,790,000"
"May 13, 2013","1,632.10","1,636.00","1,626.74","1,633.77",0.00%,"2,910,600,000"
"May 10, 2013","1,626.69","1,633.70","1,623.71","1,633.70",0.43%,"3,086,470,000"
"May 09, 2013","1,632.69","1,635.01","1,623.09","1,626.67",-0.37%,"3,457,400,000"
"May 08, 2013","1,625.95","1,632.78","1,622.70","1,632.69",0.41%,"3,554,700,000"
"May 07, 2013","1,617.55","1,626.03","1,616.64","1,625.96",0.52%,"3,309,580,000"
"May 06, 2013","1,614.40","1,619.77","1,614.21","1,617.50",0.19%,"3,062,240,000"
"May 03, 2013","1,597.60","1,618.46","1,597.60","1,614.42",1.05%,"3,603,910,000"
"May 02, 2013","1,582.77","1,598.60","1,582.77","1,597.59",0.94%,"3,366,950,000"
"May 01, 2013","1,597.55","1,597.55","1,581.28","1,582.70",-0.93%,"3,530,320,000"
"Apr. 30, 2013","1,593.58","1,597.57","1,586.50","1,597.57",0.25%,"3,745,070,000"
"Apr. 29, 2013","1,582.34","1,596.65","1,582.34","1,593.61",0.72%,"2,891,200,000"
"Apr. 26, 2013","1,585.16","1,585.78","1,577.56","1,582.24",-0.18%,"3,198,620,000"
"Apr. 25, 2013","1,578.93","1,592.64","1,578.93","1,585.16",0.40%,"3,908,580,000"
"Apr. 24, 2013","1,578.78","1,583.00","1,575.80","1,578.79",0.00%,"3,598,240,000"
"Apr. 23, 2013","1,562.50","1,579.58","1,562.50","1,578.78",1.04%,"3,565,150,000"
"Apr. 22, 2013","1,555.25","1,565.55","1,548.19","1,562.50",0.47%,"2,979,880,000"
"Apr. 19, 2013","1,541.61","1,555.89","1,539.40","1,555.25",0.88%,"3,569,870,000"
"Apr. 18, 2013","1,552.03","1,554.38","1,536.03","1,541.61",-0.67%,"3,890,800,000"
"Apr. 17, 2013","1,574.57","1,574.57","1,543.69","1,552.01",-1.43%,"4,250,310,000"
"Apr. 16, 2013","1,552.36","1,575.35","1,552.36","1,574.57",1.43%,"3,654,700,000"
"Apr. 15, 2013","1,588.84","1,588.84","1,552.28","1,552.36",-2.30%,"4,660,130,000"
"Apr. 12, 2013","1,593.30","1,593.30","1,579.97","1,588.85",-0.28%,"3,206,290,000"
"Apr. 11, 2013","1,587.73","1,597.35","1,586.17","1,593.37",0.36%,"3,393,950,000"
"Apr. 10, 2013","1,568.61","1,589.07","1,568.61","1,587.73",1.22%,"3,453,350,000"
"Apr. 09, 2013","1,563.11","1,573.89","1,560.92","1,568.61",0.35%,"3,252,780,000"
"Apr. 08, 2013","1,553.26","1,563.07","1,548.63","1,563.07",0.63%,"2,887,120,000"
"Apr. 05, 2013","1,559.98","1,559.98","1,539.50","1,553.28",-0.43%,"3,515,410,000"
"Apr. 04, 2013","1,553.69","1,562.60","1,552.52","1,559.98",0.40%,"3,350,670,000"
"Apr. 03, 2013","1,570.25","1,571.47","1,549.80","1,553.69",-1.05%,"4,060,610,000"
"Apr. 02, 2013","1,562.17","1,573.66","1,562.17","1,570.25",0.52%,"3,312,160,000"
"Apr. 01, 2013","1,569.18","1,570.57","1,558.47","1,562.17",-0.45%,"2,753,110,000"
"Mar. 28, 2013","1,562.86","1,570.28","1,561.08","1,569.19",0.41%,"3,304,440,000"
"Mar. 27, 2013","1,563.75","1,564.07","1,551.90","1,562.85",-0.06%,"2,914,210,000"
"Mar. 26, 2013","1,551.69","1,563.95","1,551.69","1,563.77",0.78%,"2,869,260,000"
"Mar. 25, 2013","1,556.89","1,564.91","1,546.22","1,551.69",-0.33%,"3,178,170,000"
"Mar. 22, 2013","1,545.90","1,557.74","1,545.90","1,556.89",0.72%,"2,948,380,000"
"Mar. 21, 2013","1,558.71","1,558.71","1,543.55","1,545.80",-0.83%,"3,243,270,000"
"Mar. 20, 2013","1,548.34","1,561.56","1,548.34","1,558.71",0.67%,"3,349,090,000"
"Mar. 19, 2013","1,552.10","1,557.25","1,538.57","1,548.34",-0.24%,"3,796,210,000"
"Mar. 18, 2013","1,560.70","1,560.70","1,545.13","1,552.10",-0.55%,"3,164,560,000"
"Mar. 15, 2013","1,563.21","1,563.62","1,555.74","1,560.70",-0.16%,"5,175,850,000"
"Mar. 14, 2013","1,554.52","1,563.32","1,554.52","1,563.23",0.56%,"3,459,260,000"
"Mar. 13, 2013","1,552.48","1,556.39","1,548.25","1,554.52",0.13%,"3,073,830,000"
"Mar. 12, 2013","1,556.22","1,556.77","1,548.24","1,552.48",-0.24%,"3,274,910,000"
"Mar. 11, 2013","1,551.15","1,556.27","1,547.36","1,556.22",0.32%,"3,091,080,000"
"Mar. 08, 2013","1,544.26","1,552.48","1,542.94","1,551.18",0.45%,"3,652,260,000"
"Mar. 07, 2013","1,541.46","1,545.78","1,541.46","1,544.26",0.18%,"3,634,710,000"
"Mar. 06, 2013","1,539.79","1,545.25","1,538.11","1,541.46",0.11%,"3,676,890,000"
"Mar. 05, 2013","1,525.20","1,543.47","1,525.20","1,539.79",0.96%,"3,610,690,000"
"Mar. 04, 2013","1,518.20","1,525.27","1,512.29","1,525.20",0.46%,"3,414,430,000"
"Mar. 01, 2013","1,514.68","1,519.99","1,501.48","1,518.20",0.23%,"3,695,610,000"
"Feb. 28, 2013","1,515.99","1,525.34","1,514.46","1,514.68",-0.09%,"3,912,320,000"
"Feb. 27, 2013","1,496.94","1,520.08","1,494.88","1,515.99",1.27%,"3,551,850,000"
"Feb. 26, 2013","1,487.85","1,498.99","1,485.01","1,496.94",0.61%,"3,975,280,000"
"Feb. 25, 2013","1,515.60","1,525.84","1,487.85","1,487.85",-1.83%,"4,011,050,000"
"Feb. 22, 2013","1,502.42","1,515.64","1,502.42","1,515.60",0.88%,"3,419,320,000"
"Feb. 21, 2013","1,511.95","1,511.95","1,497.29","1,502.42",-0.63%,"4,274,600,000"
"Feb. 20, 2013","1,530.94","1,530.94","1,511.41","1,511.95",-1.24%,"4,240,570,000"
"Feb. 19, 2013","1,519.79","1,530.94","1,519.79","1,530.94",0.73%,"3,748,910,000"
"Feb. 15, 2013","1,521.38","1,524.24","1,514.14","1,519.79",-0.10%,"3,838,510,000"
"Feb. 14, 2013","1,520.33","1,523.14","1,514.02","1,521.38",0.07%,"3,759,740,000"
"Feb. 13, 2013","1,519.43","1,524.69","1,515.93","1,520.33",0.06%,"3,385,880,000"
"Feb. 12, 2013","1,517.01","1,522.29","1,515.61","1,519.43",0.16%,"3,414,370,000"
"Feb. 11, 2013","1,517.93","1,518.31","1,513.61","1,517.01",-0.06%,"2,684,100,000"
"Feb. 08, 2013","1,509.39","1,518.31","1,509.39","1,517.93",0.57%,"2,986,150,000"
"Feb. 07, 2013","1,512.12","1,512.90","1,498.49","1,509.39",-0.18%,"3,614,580,000"
"Feb. 06, 2013","1,511.29","1,512.53","1,504.71","1,512.12",0.05%,"3,611,570,000"
"Feb. 05, 2013","1,495.71","1,514.96","1,495.71","1,511.29",1.04%,"3,618,360,000"
"Feb. 04, 2013","1,513.17","1,513.17","1,495.02","1,495.71",-1.15%,"3,390,000,000"
"Feb. 01, 2013","1,498.11","1,514.41","1,498.11","1,513.17",1.01%,"3,836,320,000"
"Jan. 31, 2013","1,501.96","1,504.19","1,496.76","1,498.11",-0.26%,"3,999,880,000"
"Jan. 30, 2013","1,507.84","1,509.94","1,500.11","1,501.96",-0.39%,"3,726,810,000"
"Jan. 29, 2013","1,500.18","1,509.35","1,498.09","1,507.84",0.51%,"3,949,640,000"
"Jan. 28, 2013","1,502.96","1,503.23","1,496.33","1,500.18",-0.18%,"3,388,540,000"
"Jan. 25, 2013","1,494.82","1,503.26","1,494.82","1,502.96",0.54%,"3,476,290,000"
"Jan. 24, 2013","1,494.81","1,502.27","1,489.46","1,494.82",0.00%,"3,699,430,000"
"Jan. 23, 2013","1,492.56","1,496.13","1,489.90","1,494.81",0.15%,"3,552,010,000"
"Jan. 22, 2013","1,485.98","1,492.56","1,481.16","1,492.56",0.44%,"3,570,950,000"
"Jan. 18, 2013","1,480.95","1,485.98","1,475.81","1,485.98",0.34%,"3,795,740,000"
"Jan. 17, 2013","1,472.63","1,485.16","1,472.63","1,480.94",0.56%,"3,706,710,000"
"Jan. 16, 2013","1,472.33","1,473.96","1,467.60","1,472.63",0.02%,"3,384,080,000"
"Jan. 15, 2013","1,470.67","1,473.31","1,463.76","1,472.34",0.11%,"3,135,350,000"
"Jan. 14, 2013","1,472.05","1,472.05","1,465.69","1,470.68",-0.09%,"3,003,010,000"
"Jan. 11, 2013","1,472.12","1,472.75","1,467.58","1,472.05",0.00%,"3,340,650,000"
"Jan. 10, 2013","1,461.02","1,472.30","1,461.02","1,472.12",0.76%,"4,081,840,000"
"Jan. 09, 2013","1,457.15","1,464.73","1,457.15","1,461.02",0.27%,"3,674,390,000"
"Jan. 08, 2013","1,461.89","1,461.89","1,451.64","1,457.15",-0.32%,"3,601,600,000"
"Jan. 07, 2013","1,466.47","1,466.47","1,456.62","1,461.89",-0.31%,"3,304,970,000"
"Jan. 04, 2013","1,459.37","1,467.94","1,458.99","1,466.47",0.49%,"3,424,290,000"
"Jan. 03, 2013","1,462.42","1,465.47","1,455.53","1,459.37",-0.21%,"3,829,730,000"
"Jan. 02, 2013","1,426.19","1,462.43","1,426.19","1,462.42",2.54%,"4,202,600,000"
"Dec. 31, 2012","1,402.43","1,426.74","1,398.11","1,426.19",1.69%,"3,204,330,000"
"Dec. 28, 2012","1,418.10","1,418.10","1,401.58","1,402.43",-1.10%,"2,426,680,000"
"Dec. 27, 2012","1,419.83","1,422.80","1,401.80","1,418.10",-0.12%,"2,830,180,000"
"Dec. 26, 2012","1,426.66","1,429.42","1,416.43","1,419.83",-0.48%,"2,285,030,000"
"Dec. 24, 2012","1,430.15","1,430.15","1,424.66","1,426.66",-0.24%,"1,248,960,000"
"Dec. 21, 2012","1,443.67","1,443.67","1,422.58","1,430.15",-0.94%,"5,229,160,000"
"Dec. 20, 2012","1,435.81","1,443.70","1,432.82","1,443.69",0.55%,"3,686,580,000"
"Dec. 19, 2012","1,446.79","1,447.75","1,435.80","1,435.81",-0.76%,"3,869,800,000"
"Dec. 18, 2012","1,430.47","1,448.00","1,430.47","1,446.79",1.15%,"4,302,240,000"
"Dec. 17, 2012","1,413.54","1,430.67","1,413.54","1,430.36",1.19%,"3,455,610,000"
"Dec. 14, 2012","1,419.45","1,419.45","1,411.88","1,413.58",-0.41%,"3,210,170,000"
"Dec. 13, 2012","1,428.48","1,431.36","1,416.00","1,419.45",-0.63%,"3,349,960,000"
"Dec. 12, 2012","1,427.84","1,438.59","1,426.76","1,428.48",0.04%,"3,709,050,000"
"Dec. 11, 2012","1,418.55","1,434.27","1,418.55","1,427.84",0.65%,"3,650,230,000"
"Dec. 10, 2012","1,418.07","1,421.64","1,415.64","1,418.55",0.03%,"2,999,430,000"
"Dec. 07, 2012","1,413.95","1,420.34","1,410.90","1,418.07",0.29%,"3,125,160,000"
"Dec. 06, 2012","1,409.43","1,413.95","1,405.93","1,413.94",0.33%,"3,229,700,000"
"Dec. 05, 2012","1,407.05","1,415.56","1,398.23","1,409.28",0.16%,"4,253,920,000"
"Dec. 04, 2012","1,409.46","1,413.14","1,403.65","1,407.05",-0.17%,"3,247,710,000"
